품목비교 Historical Data
조회기간 :,2008-07-21 ~ 2018-07-19
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton","USD/CNY (미국 달러 / 중국 인민폐)","AUD/USD (호주 달러 / 미국 달러)","USD/KRW (미국 달러 / 한국 원)","CNY/KRW (중국 인민폐 / 한국 원)","AUD/KRW (호주 달러 / 한국 원)","USD/RMB (미국 달러 / 중국 인민폐)","중국 경기선행지수Index","중국 GDP 전체(value)100 million CNY","중국 기업신뢰지수Long term average=100","중국 CFLP 제조업 PMI 지수Index","중국 HSBC 제조업 PMI 지수Index","중국 소비자물가지수the same month last year=100","중국 소매가격지수Index","중국 기준금리Percent","중국 수출액100 million dollars","중국 무역수지100 million dollars","중국 수입액100 million dollars","중국 외환보유고100 million dollars"
20130527,121.56,6.122151,.962698,1128,183.97,1087.05,6.1811,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130524,122.72,6.13223,.9649,1123.7,183.19,1091.51,6.1867,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130523,124.47,6.134414,.972471,1112.4,181.44,1075.52,6.1947,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130522,124.95,6.13273,.968272,1112.9,181.38,1091.31,6.1904,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130521,125.47,6.136827,.981211,1118.1,182.13,1097.02,6.1911,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130520,123.45,6.140199,.981891,1114.3,181.45,1085.5,6.1998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130518,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130517,123.23,6.13755,.97285,#N/A,#N/A,#N/A,6.1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130516,126.19,6.148232,.982459,1113.6,181.19,1100.96,6.2096,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130515,127.57,6.147079,.988769,1109.4,180.6,1098.92,6.207,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130514,129.64,6.14436,.990311,1114.6,181.34,1109.81,6.2035,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130513,129.1,6.146209,.995539,1102.6,179.53,1102.77,6.2072,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130511,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130510,130.9,6.14035,1.00215,1087,177.3,1097.27,6.2016,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130509,132.82,6.131378,1.009353,1087.7,177.12,1108.53,6.1925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130508,131.85,6.125999,1.019201,1094,177.77,1114.18,6.198,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130507,132.2,6.15706,1.018203,1094,177.4,1121.51,6.2083,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130506,130.4,6.168647,1.024719,1099.9,178.68,1132.95,6.2114,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130504,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130503,130.22,6.15515,1.0318,1099.7,178.64,1128.13,6.2152,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130502,130.4,6.157546,1.02557,1102.2,178.78,1133.01,6.2082,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130501,132.84,6.164252,1.027957,#N/A,#N/A,#N/A,#N/A,101.1338,#N/A,99.04785,50.8,49.2,102.1,100.7,6,1827.66,204.25,1623.41,35148.07
20130430,132.84,6.164532,1.037276,1108.1,179.74,1146.94,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130429,132.84,6.16405,1.034748,1109.2,179.92,1140.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130427,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130426,132.84,6.16385,1.02805,1113.9,180.5,1146.59,6.2208,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130425,135.68,6.171546,1.02957,1119.2,181.14,1149.7,6.23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130424,136.64,6.178544,1.027433,1120.2,181.28,1149.94,6.2384,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130423,137.05,6.179456,1.026859,1121.7,181.43,1151.76,6.236,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130422,138.88,6.181371,1.02668,1118.5,181.06,1150.1,6.2415,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130420,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130419,138.43,6.1802,1.02765,1122,181.52,1155.27,6.2395,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130418,138.85,6.207337,1.030078,1115.3,180.69,1149.15,6.2416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130417,139.59,6.176393,1.030274,1119.6,181.08,1163.66,6.2342,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130416,139.83,6.185772,1.038395,1124.7,181.79,1162.6,6.2408,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130415,141.31,6.186643,1.033636,1131.1,182.67,1189.01,6.2454,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130413,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130412,142.1,6.1925,1.05035,1129,182.2,1190.7,6.2506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130411,141.44,6.195896,1.05475,1138.3,183.77,1200.39,6.2578,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130410,141.41,6.1941,1.054546,1138.9,183.62,1195.1,6.2548,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130409,140.2,6.200656,1.049664,1138.3,183.5,1185.48,6.2639,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130408,139.86,6.202196,1.041126,1127.1,181.75,1168.07,6.265,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130406,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130405,136.41,6.205996,1.04275,1123.8,181.21,1172.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130404,136.41,6.20313,1.043804,1120.6,180.71,1171.42,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130403,136.29,6.20077,1.045356,1112.8,179.52,1163.15,6.2609,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130402,137.22,6.19852,1.045182,1115.5,179.69,1164.19,6.2586,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130401,138.3,6.196732,1.043785,1112.5,179.12,1158.28,6.2674,101.072,143967,99.08546,50.6,50.4,102.4,100.9,#N/A,1870.61,181.61,1689,35344.82
20130330,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130329,138.3,6.213248,1.041775,1112.1,178.95,1158.09,6.2689,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130328,136.58,6.216866,1.041201,1109.2,178.5,1158.56,6.2742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130327,137.83,6.216786,1.044415,1107.9,178.38,1160.91,6.2727,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130326,136.94,6.211053,1.04804,1112.5,179.13,1164.29,6.2715,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130325,136.06,6.211393,1.046491,1117.2,179.84,1168.26,6.2692,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130323,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130322,134.89,6.212973,1.044445,1116.2,179.62,1164.59,6.2711,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130321,134.34,6.217181,1.043221,1117.5,179.9,1159.02,6.2731,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130320,133.29,6.214561,1.03733,1110.2,178.61,1151.11,6.2716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130319,134.18,6.219811,1.037005,1114.8,179.35,1158.61,6.2758,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130318,134.85,6.217997,1.039576,1109.9,178.63,1150.47,6.2741,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130316,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130315,135.28,6.215995,1.04083,1105,177.78,1146.82,6.2723,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130314,133.02,6.217898,1.037669,1097.5,176.62,1130.04,6.2752,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130313,139.52,6.21625,1.029288,1095,176.15,1129.55,6.2726,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130312,145.09,6.217496,1.031798,1098.3,176.63,1129.55,6.2746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130311,146.38,6.218416,1.027154,1090.3,175.44,1113.09,6.2769,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130309,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130308,148.2,6.2179,1.024509,1086.4,174.66,1115.73,6.2719,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130307,148.03,6.222436,1.027175,1083.6,174.27,1108.36,6.2785,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130306,148.04,6.219698,1.022804,1087,174.73,1115.43,6.2745,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130305,147.03,6.222128,1.025579,1091.4,175.32,1112.85,6.2797,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130304,148.25,6.226053,1.019524,1081.9,173.86,1103.48,6.2822,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130302,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130301,150.67,6.223822,1.020627,#N/A,#N/A,#N/A,6.2798,101.0193,#N/A,99.07907,50.9,51.6,102.1,100.8,6,1821.9,-8.84,1830.74,34426.49
20130228,152.24,6.223094,1.021605,1085.4,174.3,1109.98,6.2779,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130227,152.24,6.227104,1.02227,1088,174.65,1113.4,6.2842,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130226,151.98,6.23145,1.022702,1087.4,174.43,1116.38,6.2856,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130225,151.91,6.237399,1.026414,1086.4,174.24,1118.5,6.2892,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130223,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130222,152.86,6.239496,1.031717,1084.1,173.72,1115.54,6.2871,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130221,156.5,6.241828,1.029216,1077.8,172.79,1105.77,6.2846,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130220,160.78,6.239448,1.02595,1081.4,173.18,1119.79,6.2804,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130219,160.11,6.247389,1.035285,1082.6,173.42,1115.89,6.2821,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130218,160.82,6.245498,1.030759,1079,173.12,1109.59,6.2816,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130216,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130215,155.89,6.233998,1.030382,1084.7,174.04,1124.18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130214,155.89,6.234497,1.036659,1086.4,174.31,1125.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130213,155.89,6.236225,1.036166,1094.2,175.56,1128.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130212,155.89,6.234718,1.031377,1093.8,175.5,1121.86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130211,155.89,6.236108,1.026037,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130209,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130208,155.89,6.234223,1.031868,1089.3,174.78,1120.24,6.2793,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130207,155.89,6.232822,1.029002,1088.8,174.72,1122.93,6.2898,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130206,155.83,6.234933,1.031565,1086.8,174.46,1128.7,6.2881,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130205,154.75,6.232563,1.038702,1089,174.72,1136.53,6.285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130204,154.79,6.2361,1.043429,1092.9,175.5,1138.8,6.286,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130202,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130201,153.34,6.231098,1.040653,1088.9,175.1,1135.56,6.2819,100.9592,#N/A,99.00755,50.1,50.4,103.2,102.1,6,1393.69,152.51,1241.18,33954.18
20130131,153.25,6.221148,1.043365,1082.7,174.05,1128.12,6.2795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130130,150.25,6.222897,1.041379,1088,174.8,1139.08,6.2806,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130129,149.34,6.227701,1.046776,1082.5,173.96,1127.48,6.2851,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130128,149.58,6.224198,1.040674,1071.8,172.3,1116.23,6.2818,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130126,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130125,149.52,6.223402,1.042355,1068.4,171.82,1116.69,6.2805,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130124,149.21,6.221648,1.045501,1065.4,171.34,1122.29,6.2783,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130123,148.99,6.221821,1.053425,1064.4,171.13,1124.43,6.2762,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130122,148.07,6.22414,1.056472,1060,170.38,1114.48,6.2796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130121,145.26,6.223696,1.051373,1056.1,169.92,1109.17,6.279,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130119,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130118,144.26,6.218556,1.050832,1058.2,170.24,1115.92,6.2752,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130117,145.12,6.219996,1.054507,1058.9,170.34,1118.78,6.2767,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130116,145.4,6.221198,1.056439,1055.4,169.85,1114.66,6.2745,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130115,150.42,6.21497,1.05626,1056.1,169.81,1115.19,6.2691,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130114,150.87,6.223098,1.055877,1056.5,169.96,1112.34,6.2695,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130112,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130111,150.6,6.216832,1.053386,1061,170.48,1123.97,6.2712,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130110,157.99,6.225585,1.059635,1062.1,170.59,1116.11,6.2793,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130109,159.04,6.227103,1.05097,1063.2,170.82,1116.94,6.2814,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130108,159.51,6.225098,1.050639,1063.4,170.7,1117.9,6.2804,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130107,155.45,6.230799,1.050857,1064.1,170.79,1116.93,6.2872,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20130105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130104,153.21,6.231598,1.047667,1063.8,170.75,1113.21,6.2897,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130103,149.6,6.2335,1.046084,1064.7,170.89,1118.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130102,146.85,6.234599,1.050312,1071.1,171.92,1112.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20130101,146.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100.8838,129747,99.00734,50.4,52.3,102,101.3,6,1873.66,291.46,1582.19,34100.61
20121231,146.85,6.2316,1.0395,1071.1,171.88,1111.43,6.2855,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20121229,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121228,141.43,6.234651,1.037344,1072.5,171.99,1112.24,6.2896,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121227,141.23,6.240248,1.036828,1073.8,172.21,1113.75,6.2949,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121226,138.71,6.240627,1.037555,1074.8,172.41,1114.41,6.2943,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121224,135.52,6.237145,1.036267,1075.4,172.66,1118.58,6.2913,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20121222,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121221,135.79,6.235248,1.040062,1073.4,172.29,1124.82,6.2881,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121220,136.27,6.235098,1.047901,1071.8,172.03,1122.17,6.2877,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121219,136.46,6.233269,1.047749,#N/A,#N/A,#N/A,6.2865,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121218,133.98,6.234859,1.05216,1072.9,172.03,1131.32,6.288,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121217,134.12,6.241898,1.054369,1073.9,172.06,1133.98,6.2892,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20121215,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121214,130.23,6.246544,1.056815,1072.3,172.06,1128.76,6.2923,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121213,127.2,6.246987,1.052561,1075.7,172.08,1134.59,6.2887,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
20121212,125.32,6.25505,1.055007,1077.3,172.46,1134.83,6.2883,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A
