품목비교 Historical Data
조회기간 :,2008-07-19 ~ 2018-07-17
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"Baltic Dry Index (BDI)1985.01.04"
20111123,1830
20111122,1854
20111121,1874
20111118,1895
20111117,1898
20111116,1884
20111115,1846
20111114,1818
20111111,1835
20111110,1840
20111109,1802
20111108,1759
20111107,1766
20111104,1784
20111103,1817
20111102,1859
20111101,1912
20111031,1965
20111028,2018
20111027,2091
20111026,2145
20111025,2161
20111024,2153
20111021,2153
20111020,2161
20111019,2140
20111018,2136
20111017,2160
20111014,2173
20111013,2155
20111012,2127
20111011,2106
20111010,2032
20111007,2000
20111006,1967
20111005,1908
20111004,1885
20111003,1886
20110930,1899
20110929,1913
20110928,1920
20110927,1927
20110926,1928
20110923,1920
20110922,1884
20110921,1811
20110920,1795
20110919,1764
20110916,1814
20110915,1907
20110914,1927
20110913,1901
20110912,1876
20110909,1838
20110908,1782
20110907,1744
20110906,1767
20110905,1750
20110902,1740
20110901,1682
20110831,1619
20110830,1537
20110826,1541
20110825,1582
20110824,1602
20110823,1565
20110822,1515
20110819,1462
20110818,1414
20110817,1371
20110816,1344
20110815,1306
20110812,1287
20110811,1277
20110810,1265
20110809,1257
20110808,1264
20110805,1268
20110804,1268
20110803,1260
20110802,1253
20110801,1256
20110729,1264
20110728,1278
20110727,1296
20110726,1310
20110725,1317
20110722,1323
20110721,1325
20110720,1328
20110719,1330
20110718,1340
20110715,1353
20110714,1367
20110713,1383
20110712,1411
20110711,1437
20110708,1449
20110707,1453
20110706,1443
20110705,1428
20110704,1419
20110701,1422
20110630,1413
20110629,1420
20110628,1438
20110627,1442
20110624,1424
20110623,1414
20110622,1406
20110621,1409
20110620,1418
20110617,1423
20110616,1424
20110615,1405
20110614,1400
20110613,1412
20110610,1418
20110609,1428
20110608,1434
20110607,1456
20110606,1484
20110603,1489
20110602,1489
20110601,1485
20110531,1480
20110527,1474
20110526,1467
20110525,1446
20110524,1398
20110523,1369
20110520,1349
20110519,1329
20110518,1271
20110517,1274
20110516,1291
20110513,1306
20110512,1320
20110511,1334
20110510,1344
20110509,1348
20110506,1340
20110505,1314
20110504,1302
20110503,1292
20110428,1269
20110427,1259
20110426,1250
20110421,1254
20110420,1262
20110419,1271
20110418,1284
20110415,1296
20110414,1309
20110413,1324
20110412,1342
20110411,1359
20110408,1376
20110407,1401
20110406,1430
20110405,1462
20110404,1498
20110401,1520
20110331,1530
20110330,1545
20110329,1572
20110328,1585
20110325,1585
20110324,1583
20110323,1565
20110322,1543
20110321,1531
20110318,1531
20110317,1533
20110316,1538
20110315,1548
20110314,1559
20110311,1562
20110310,1538
20110309,1472
20110308,1424
20110307,1382
20110304,1346
20110303,1317
20110302,1281
20110301,1262
20110228,1251
20110225,1245
20110224,1242
20110223,1253
20110222,1279
20110221,1295
20110218,1301
20110217,1292
20110216,1271
20110215,1236
20110214,1206
20110211,1178
20110210,1136
20110209,1092
20110208,1064
20110207,1045
20110204,1043
20110203,1045
20110202,1064
20110201,1084
20110131,1107
20110128,1137
20110127,1186
20110126,1234
20110125,1292
20110124,1345
20110121,1370
20110120,1393
20110119,1411
20110118,1432
20110117,1439
20110114,1439
20110113,1438
20110112,1453
20110111,1480
20110110,1495
20110107,1519
20110106,1544
20110105,1621
20110104,1693
20101224,1773
20101223,1795
20101222,1830
20101221,1886
20101220,1955
20101217,1999
20101216,2028
20101215,2047
20101214,2069
20101213,2076
20101210,2095
20101209,2111
20101208,2144
20101207,2173
20101206,2179
20101203,2168
20101202,2133
20101201,2096
20101130,2099
20101129,2145
20101126,2170
20101125,2200
20101124,2213
20101123,2199
20101122,2179
20101119,2155
20101118,2164
20101117,2188
20101116,2219
20101115,2261
20101112,2313
20101111,2366
20101110,2454
20101109,2467
20101108,2482
20101105,2495
20101104,2510
20101103,2542
20101102,2600
20101101,2648
20101029,2678
20101028,2707
20101027,2784
20101026,2778
20101025,2748
20101022,2727
20101021,2720
20101020,2729
20101019,2744
20101018,2756
20101015,2762
20101014,2769
20101013,2748
20101012,2719
20101011,2695
20101008,2696
20101007,2662
20101006,2639
20101005,2569
20101004,2478
20101001,2452
20100930,2446
20100929,2468
20100928,2504
20100927,2451
20100924,2444
20100923,2461
20100922,2486
20100921,2562
20100920,2628
20100917,2676
20100916,2737
20100915,2840
20100914,2940
20100913,2976
20100910,2995
20100909,2988
20100908,2975
20100907,2918
20100906,2881
20100903,2876
20100902,2835
20100901,2741
20100831,2713
20100827,2712
20100826,2703
20100825,2773
20100824,2861
20100823,2841
20100820,2756
20100819,2644
20100818,2558
20100817,2515
20100816,2488
20100813,2468
20100812,2437
20100811,2378
20100810,2212
20100809,2114
20100806,2030
20100805,1978
20100804,1957
20100803,1964
20100802,1977
20100730,1967
20100729,1942
20100728,1901
20100727,1869
20100726,1841
20100723,1826
20100722,1801
20100721,1781
20100720,1761
20100719,1732
20100716,1720
20100715,1700
20100714,1709
20100713,1790
20100712,1840
20100709,1902
20100708,1940
20100707,2018
20100706,2127
20100705,2216
20100702,2280
20100701,2351
20100630,2406
20100629,2447
20100628,2482
20100625,2501
20100624,2502
20100623,2515
20100622,2547
20100621,2601
20100618,2694
20100617,2784
20100616,2893
20100615,3020
20100614,3115
20100611,3288
20100610,3423
20100609,3514
